task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
751	62/08062f	79847	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (32701R4D4)	COMPLETED	0	2023-04-24 02:09:37.988	17m 20s	12s	94.9%	40.2 MB	66.6 MB	647.6 MB	43.9 MB
723	b7/f5b6bc	79848	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (32G0R3D4)	COMPLETED	0	2023-04-24 02:10:48.118	16m 15s	3s	91.3%	7.6 MB	18.5 MB	278.8 MB	278.8 MB
718	02/f5972d	79844	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (32G0R1D3)	COMPLETED	0	2023-04-24 02:07:42.999	19m 40s	1m 47s	112.1%	377 MB	3.4 GB	2.3 GB	16.6 KB
766	77/8ada3f	79850	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (WT701R1D4)	COMPLETED	0	2023-04-24 02:10:52.990	18m 15s	1m 42s	112.6%	202.9 MB	1.7 GB	2.2 GB	16.6 KB
797	93/a7635c	79851	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_TXIMPORT	COMPLETED	0	2023-04-24 02:10:57.989	18m 35s	24s	118.9%	555.1 MB	5.6 GB	90.8 MB	48 MB
687	75/2bb072	79852	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (32G0R1D4)	COMPLETED	0	2023-04-24 02:13:27.993	16m 20s	13s	197.3%	115.6 MB	1.6 GB	334.8 MB	1.2 MB
781	75/a6673e	79853	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (WTG0R3D3)	COMPLETED	0	2023-04-24 02:14:12.989	15m 50s	13s	99.4%	38.6 MB	65 MB	769.1 MB	52.1 MB
725	42/cd3062	79849	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (WT7005R4D4)	COMPLETED	0	2023-04-24 02:10:48.188	19m 40s	3m 25s	110.4%	2.5 GB	3.2 GB	3.8 GB	846 MB
758	26/929877	79854	NFCORE_RNASEQ:RNASEQ:DUPRADAR (WT701R4D4)	COMPLETED	0	2023-04-24 02:14:27.992	18m 45s	2m 47s	110.5%	336 MB	5.5 GB	6.3 GB	1.3 GB
639	26/cc347e	79843	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (WT7005R1D4)	COMPLETED	0	2023-04-24 02:06:43.012	29m 45s	11m	93.1%	5.9 GB	43.2 GB	16.8 GB	15.2 GB
760	96/113202	79857	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (WT701R4D4)	COMPLETED	0	2023-04-24 02:17:52.992	18m 45s	11s	131.8%	12.9 MB	220.9 MB	1.1 GB	388.6 KB
794	a0/fe1b28	79858	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (WT70R3D3)	COMPLETED	0	2023-04-24 02:17:57.990	19m	16s	95.1%	52.8 MB	79.2 MB	904.6 MB	60.5 MB
805	e1/6a3d87	79859	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (WT7005R1D4)	COMPLETED	0	2023-04-24 02:18:17.989	19m 30s	45s	123.7%	317 MB	1.9 GB	152.4 MB	71.5 MB
762	7c/e95e3b	79855	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (WT701R4D4)	COMPLETED	0	2023-04-24 02:15:42.991	22m 25s	7m 37s	98.5%	8.3 GB	43.4 GB	11.9 GB	10.8 GB
777	10/ff8c5f	79860	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (WT7005R4D4)	COMPLETED	0	2023-04-24 02:18:32.990	21m 5s	1m 52s	107.6%	175.4 MB	1.7 GB	1.7 GB	1.6 KB
768	c9/197497	79861	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (WT701R1D4)	COMPLETED	0	2023-04-24 02:19:28.076	20m 10s	1m 27s	114.0%	117.5 MB	1.6 GB	2.2 GB	4.8 MB
775	38/07a649	79863	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (WT7005R4D4)	COMPLETED	0	2023-04-24 02:19:47.988	21m 5s	1m 10s	118.4%	117.5 MB	1.6 GB	1.7 GB	3.9 MB
533	28/2726a9	79865	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (WT70R4D3)	COMPLETED	0	2023-04-24 02:23:52.989	17m 5s	3s	411.6%	113.9 MB	1.6 GB	35.2 MB	700 B
703	65/d9c3c8	79856	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:PICARD_MARKDUPLICATES (WTG0R1D4)	COMPLETED	0	2023-04-24 02:17:47.991	24m 25s	9m 1s	198.8%	23.5 GB	45.9 GB	4.1 GB	2.2 GB
535	7e/f702d6	79866	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (WT70R4D3)	COMPLETED	0	2023-04-24 02:25:22.990	16m 50s	1m 13s	111.7%	175.4 MB	1.7 GB	1.1 GB	1.6 KB
809	44/6275e9	79867	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (3270R4D4)	COMPLETED	0	2023-04-24 02:25:38.003	16m 45s	8s	138.8%	11.1 MB	220.9 MB	953.5 MB	317.4 KB
712	e4/ee1d9e	79869	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (WT7005R1D4)	COMPLETED	0	2023-04-24 02:26:38.186	15m 50s	2s	97.1%	7.6 MB	18.5 MB	211.7 MB	211.6 MB
581	f1/de4a77	79864	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (WT70R4D4)	COMPLETED	0	2023-04-24 02:20:33.062	22m 5s	2m 55s	110.3%	2.1 GB	2.7 GB	3.2 GB	703.2 MB
706	59/1870bb	79868	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (3270R4D3)	COMPLETED	0	2023-04-24 02:26:37.990	16m 20s	42s	130.0%	321.9 MB	1.9 GB	138.8 MB	72.1 MB
790	0e/8753c5	79872	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (32701R3D4)	COMPLETED	0	2023-04-24 02:27:02.991	16m 45s	45s	128.2%	316.7 MB	1.8 GB	143.8 MB	72.6 MB
806	6d/39bb19	79873	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (WTG0R1D3)	COMPLETED	0	2023-04-24 02:27:22.988	16m 40s	15s	99.6%	16.3 MB	42.8 MB	876.8 MB	56.8 MB
742	c2/fd3220	79871	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (WT70R3D3)	COMPLETED	0	2023-04-24 02:26:58.004	17m 20s	1m 37s	113.0%	171.9 MB	2.6 GB	2.4 GB	5.5 MB
753	89/e96d3b	79876	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (WTG0R4D3)	COMPLETED	0	2023-04-24 02:29:32.990	14m 50s	3s	93.1%	7.6 MB	18.5 MB	252.4 MB	252.3 MB
721	29/6c9c89	79877	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (32G0R3D3)	COMPLETED	0	2023-04-24 02:29:47.991	14m 50s	16s	99.4%	49.6 MB	75.9 MB	921.3 MB	59.3 MB
769	44/1469a7	79870	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (WT701R1D4)	COMPLETED	0	2023-04-24 02:26:42.988	19m 15s	3m 31s	106.1%	6 GB	7.6 GB	2.2 GB	134.7 KB
675	fa/b5aaa3	79878	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (WTG0R3D4)	COMPLETED	0	2023-04-24 02:30:04.210	15m 54s	1m 18s	580.9%	5.1 GB	6.1 GB	7 GB	4.6 GB
586	07/ce664d	79880	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (3270R3D4)	COMPLETED	0	2023-04-24 02:33:12.847	12m 50s	2s	98.1%	7.6 MB	18.5 MB	191.6 MB	191.6 MB
746	c7/88bb36	79882	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (WTG0R3D3)	COMPLETED	0	2023-04-24 02:36:27.848	12m 25s	2m 44s	105.2%	173.5 MB	1.7 GB	2.7 GB	1.6 KB
783	a6/53e97b	79879	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (3270R1D4)	COMPLETED	0	2023-04-24 02:30:27.847	19m 20s	3m 48s	111.3%	2.9 GB	3.5 GB	4.3 GB	1002 MB
608	a7/ff8d37	79884	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (3270R3D3)	COMPLETED	0	2023-04-24 02:36:57.854	14m 15s	1m 22s	110.5%	173.4 MB	1.7 GB	1.3 GB	1.6 KB
821	da/db16d9	79885	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (WT7005R4D4)	COMPLETED	0	2023-04-24 02:37:48.066	13m 25s	2s	95.1%	7.6 MB	18.5 MB	211.6 MB	211.6 MB
476	fb/cce0be	79875	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (WT70R4D3)	COMPLETED	0	2023-04-24 02:29:07.988	22m 25s	7m 22s	95.8%	9 GB	43.3 GB	11.2 GB	10.1 GB
301	f1/c8f4da	79886	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (32G0R4D4)	COMPLETED	0	2023-04-24 02:38:07.909	14m 20s	1m 11s	118.0%	117.6 MB	1.6 GB	1.7 GB	3.9 MB
613	f6/5d6432	79887	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (3270R3D3)	COMPLETED	0	2023-04-24 02:39:37.905	12m 55s	1m 2s	118.7%	167.7 MB	1.7 GB	1.3 GB	16.4 KB
615	2c/d1b9f9	79888	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (WT7005R4D3)	COMPLETED	0	2023-04-24 02:39:38.050	12m 55s	4s	95.8%	16.1 MB	42.7 MB	241.6 MB	15 MB
800	b9/4885da	79890	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (WT7005R1D4)	COMPLETED	0	2023-04-24 02:40:57.852	12m 45s	1m 5s	119.5%	115.5 MB	1.6 GB	1.6 GB	3.9 MB
691	16/ad984c	79891	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (32G0R1D4)	COMPLETED	0	2023-04-24 02:42:12.854	11m 50s	18s	148.4%	173.3 MB	1.7 GB	338 MB	1.6 KB
700	e7/93c31e	79892	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (WT70R1D4)	COMPLETED	0	2023-04-24 02:42:13.048	12m	3s	93.1%	7.6 MB	18.5 MB	272.6 MB	272.6 MB
407	c2/c72aa3	79883	NFCORE_RNASEQ:RNASEQ:DUPRADAR (WTG0R4D4)	COMPLETED	0	2023-04-24 02:36:37.848	17m 45s	5m 27s	103.3%	280.8 MB	5.5 GB	10.2 GB	841.8 MB
808	d8/f36841	79893	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (3270R4D4)	COMPLETED	0	2023-04-24 02:42:22.856	12m 25s	34s	120.0%	621.1 MB	915.1 MB	969.2 MB	20.8 MB
761	6e/0d0e03	79889	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (WT701R4D4)	COMPLETED	0	2023-04-24 02:40:52.850	14m	2m 15s	112.3%	2 GB	2.5 GB	2.6 GB	654.1 MB
776	1e/6fc728	79895	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (WT7005R4D4)	COMPLETED	0	2023-04-24 02:42:38.049	12m 15s	2s	435.2%	114 MB	1.6 GB	35.4 MB	701 B
840	d9/71b98b	79894	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (3270R4D4)	COMPLETED	0	2023-04-24 02:42:28.046	12m 40s	45s	128.4%	151.8 MB	1.7 GB	977.9 MB	16.2 KB
716	28/67e70e	79897	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (32G0R1D3)	COMPLETED	0	2023-04-24 02:43:48.066	12m 40s	1m 33s	113.5%	117.5 MB	1.6 GB	2.3 GB	4.9 MB
454	cb/b6bff8	79898	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (WTG0R4D4)	COMPLETED	0	2023-04-24 02:44:03.584	12m 54s	1m 48s	112.1%	215.9 MB	1.7 GB	2.3 GB	16.6 KB
789	45/f36636	79896	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (32701R3D4)	COMPLETED	0	2023-04-24 02:42:58.048	14m 20s	2m 22s	106.0%	175.4 MB	1.7 GB	2.2 GB	1.6 KB
836	24/76edaa	79901	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (3270R4D4)	COMPLETED	0	2023-04-24 02:44:38.046	14m 25s	1m 43s	112.5%	3.4 GB	4.9 GB	976.9 MB	93.2 KB
669	ca/1e13c4	79900	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (WTG0R1D3)	COMPLETED	0	2023-04-24 02:44:23.049	15m	2m 23s	105.8%	115.8 MB	1.6 GB	2.6 GB	1.2 KB
778	c1/80a121	79903	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (WT7005R4D4)	COMPLETED	0	2023-04-24 02:45:58.244	14m 16s	44s	129.4%	317.9 MB	1.9 GB	140.4 MB	72.3 MB
817	89/e22a11	79904	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_SE_GENE_SCALED (salmon_tx2gene.tsv)	COMPLETED	0	2023-04-24 02:46:03.612	14m 34s	13s	130.1%	490.8 MB	5.5 GB	64.4 MB	7.4 MB
833	6a/416834	79899	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (WTG0R1D4)	COMPLETED	0	2023-04-24 02:44:18.048	16m 30s	4m 15s	110.4%	3.2 GB	3.8 GB	4.9 GB	1 GB
752	59/03559e	79906	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (WTG0R4D3)	COMPLETED	0	2023-04-24 02:49:48.047	11m 5s	4s	84.8%	7.6 MB	18.5 MB	252.3 MB	252.3 MB
774	cc/8d861b	79902	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (WT7005R4D4)	COMPLETED	0	2023-04-24 02:45:58.047	15m 45s	2m 33s	108.3%	5.2 GB	6.8 GB	1.7 GB	125.9 KB
671	7b/c8d4b2	79908	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (32G0R1D3)	COMPLETED	0	2023-04-24 02:51:13.252	10m 30s	2s	97.7%	7.6 MB	18.5 MB	253.6 MB	253.5 MB
667	68/548f22	79907	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (WTG0R1D3)	COMPLETED	0	2023-04-24 02:51:13.051	12m 40s	2m 56s	104.4%	175.4 MB	1.7 GB	2.6 GB	1.6 KB
773	8c/d6dde3	79910	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (WT701R1D4)	COMPLETED	0	2023-04-24 02:52:28.070	11m 25s	2s	98.3%	7.6 MB	18.5 MB	229.7 MB	229.6 MB
818	f5/c7be14	79911	NFCORE_RNASEQ:RNASEQ:QUANTIFY_STAR_SALMON:SALMON_SE_GENE (salmon_tx2gene.tsv)	COMPLETED	0	2023-04-24 02:52:33.052	11m 35s	11s	154.8%	463.8 MB	5.5 GB	58.8 MB	5.3 MB
815	9c/de2918	79912	NFCORE_RNASEQ:RNASEQ:DESEQ2_QC_STAR_SALMON	COMPLETED	0	2023-04-24 02:52:33.261	12m	22s	254.7%	677.1 MB	6.1 GB	85.2 MB	6.4 MB
839	bb/fc714f	79913	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (3270R4D4)	COMPLETED	0	2023-04-24 02:53:43.050	11m 40s	45s	124.2%	319.9 MB	1.9 GB	142.4 MB	72.5 MB
726	2b/9bb515	79905	NFCORE_RNASEQ:RNASEQ:DUPRADAR (WT7005R4D4)	COMPLETED	0	2023-04-24 02:48:53.051	16m 45s	4m 57s	105.8%	400.7 MB	5.5 GB	16 GB	6.9 GB
733	cd/6ae6b4	79909	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (32G0R3D4)	COMPLETED	0	2023-04-24 02:51:33.069	14m 5s	3m 50s	105.5%	6.9 GB	8.5 GB	2.4 GB	129.5 KB
812	c0/e83245	79915	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (3270R4D3)	COMPLETED	0	2023-04-24 02:54:13.053	11m 35s	9s	95.0%	23.9 MB	50.3 MB	551.7 MB	30.2 MB
823	a8/b3085e	79917	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (WT701R4D4)	COMPLETED	0	2023-04-24 02:54:48.048	11m 45s	46s	127.5%	115.6 MB	1.6 GB	1.2 GB	3.2 MB
543	b7/cf93d7	79918	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (WTG0R4D4)	COMPLETED	0	2023-04-24 02:54:53.051	12m	14s	98.5%	16.2 MB	42.7 MB	795.8 MB	52.7 MB
580	0e/078aa2	79919	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (WT70R4D4)	COMPLETED	0	2023-04-24 02:54:53.245	12m 15s	14s	137.3%	28.2 MB	220.9 MB	1.4 GB	790.3 KB
852	49/93ff0c	79920	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (WT701R4D4)	COMPLETED	0	2023-04-24 02:55:08.055	12m	2s	97.6%	7.6 MB	18.5 MB	163.6 MB	163.6 MB
735	92/6c5fb3	79916	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (32G0R3D4)	COMPLETED	0	2023-04-24 02:54:23.047	13m 30s	2m 11s	106.4%	114.1 MB	1.6 GB	2.4 GB	1.2 KB
373	ad/20a11b	79921	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (WT7005R1D3)	COMPLETED	0	2023-04-24 02:56:27.893	11m 25s	44s	127.9%	322 MB	1.9 GB	141 MB	72.1 MB
848	e4/a2f076	79922	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (3270R1D4)	COMPLETED	0	2023-04-24 02:56:58.048	11m	3s	95.6%	7.6 MB	18.5 MB	250.7 MB	250.6 MB
704	98/c62ecd	79924	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (WTG0R1D3)	COMPLETED	0	2023-04-24 02:59:03.098	9m 10s	15s	98.5%	16.3 MB	42.8 MB	876.6 MB	56.8 MB
796	9f/66aeec	79925	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (WT701R1D4)	COMPLETED	0	2023-04-24 02:59:23.074	9m 5s	12s	98.9%	41.4 MB	67.8 MB	689 MB	47.4 MB
849	97/92669a	79926	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (3270R1D4)	COMPLETED	0	2023-04-24 03:00:15.905	8m 17s	3s	93.9%	7.6 MB	18.5 MB	250.5 MB	250.4 MB
801	6f/e2d5f3	79927	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (WT7005R1D4)	COMPLETED	0	2023-04-24 03:00:38.128	8m	2s	424.7%	112.2 MB	1.6 GB	35.8 MB	700 B
745	cb/3c64d3	79923	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (WTG0R3D3)	COMPLETED	0	2023-04-24 02:57:18.061	12m 25s	1m 46s	112.1%	117.5 MB	1.6 GB	2.7 GB	5.1 MB
737	cb/1f3f5a	79928	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (WT70R3D3)	COMPLETED	0	2023-04-24 03:00:47.945	9m 45s	1m 54s	110.8%	227.6 MB	1.7 GB	2.4 GB	16.2 KB
854	c3/891d95	79930	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (WTG0R1D4)	COMPLETED	0	2023-04-24 03:01:42.960	8m 55s	3s	95.0%	7.6 MB	18.5 MB	267.8 MB	267.8 MB
855	2d/e07227	79931	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (WTG0R1D4)	COMPLETED	0	2023-04-24 03:01:43.149	9m	4s	96.6%	7.6 MB	18.5 MB	268.1 MB	268 MB
856	1a/62381c	79932	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (WTG0R4D3)	COMPLETED	0	2023-04-24 03:03:52.961	7m 5s	13s	99.4%	39.2 MB	65.5 MB	756.9 MB	50.8 MB
857	59/bb3753	79933	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (32G0R1D3)	COMPLETED	0	2023-04-24 03:03:53.141	7m 20s	13s	95.7%	16.2 MB	42.7 MB	760.6 MB	50.7 MB
811	21/08d18d	79929	NFCORE_RNASEQ:RNASEQ:DUPRADAR (3270R4D4)	COMPLETED	0	2023-04-24 03:00:52.944	11m 5s	2m 12s	109.8%	304.2 MB	5.5 GB	4.5 GB	568.9 MB
834	72/b747f9	79935	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (3270R4D4)	COMPLETED	0	2023-04-24 03:04:32.969	8m 20s	52s	116.7%	115.8 MB	1.6 GB	971.2 MB	1.2 KB
782	19/034470	79936	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (3270R1D4)	COMPLETED	0	2023-04-24 03:05:22.953	7m 45s	18s	136.2%	16.1 MB	220.9 MB	1.9 GB	571.5 KB
433	1a/918915	79934	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (WT701R3D4)	COMPLETED	0	2023-04-24 03:04:07.928	9m 25s	2m 18s	105.4%	173.5 MB	1.7 GB	2.1 GB	1.6 KB
803	a9/2ac924	79937	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (WT7005R1D4)	COMPLETED	0	2023-04-24 03:05:37.958	9m	1m 24s	109.9%	115.9 MB	1.6 GB	1.6 GB	1.2 KB
799	07/0d2ffd	79938	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (WT7005R1D4)	COMPLETED	0	2023-04-24 03:05:38.161	9m 40s	1m 43s	108.2%	175.4 MB	1.7 GB	1.6 GB	1.6 KB
750	79/b9ee86	79939	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (WTG0R3D3)	COMPLETED	0	2023-04-24 03:05:47.966	11m 10s	2m 17s	106.1%	114.1 MB	1.6 GB	2.7 GB	1.2 KB
825	25/54653a	79940	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (WT701R4D4)	COMPLETED	0	2023-04-24 03:06:32.960	10m 35s	1m 47s	110.6%	3.6 GB	6.6 GB	1.2 GB	107.6 KB
793	92/74882f	79942	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INFEREXPERIMENT (32701R3D4)	COMPLETED	0	2023-04-24 03:07:07.961	10m 5s	3s	403.8%	116 MB	1.6 GB	34.6 MB	699 B
749	a5/8ea29c	79941	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_INNERDISTANCE (WTG0R3D3)	COMPLETED	0	2023-04-24 03:06:52.957	10m 50s	46s	126.4%	319.8 MB	1.9 GB	161.7 MB	72.7 MB
832	74/0f5620	79944	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (WTG0R1D4)	COMPLETED	0	2023-04-24 03:07:52.999	10m 15s	20s	137.9%	10.2 MB	220.9 MB	2.2 GB	463.5 KB
788	c0/83f67f	79943	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (32701R3D4)	COMPLETED	0	2023-04-24 03:07:08.146	11m 50s	1m 42s	112.4%	228 MB	1.8 GB	2.2 GB	16.6 KB
689	98/5c6b6b	79947	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (32G0R1D4)	COMPLETED	0	2023-04-24 03:08:13.050	11m 15s	26s	144.1%	709.5 MB	2.2 GB	333.6 MB	87.9 KB
