gene_id	chromosome	start	end	width	source	type	score	phase	transcript_id
jgi|Aurli1|36569|fgenesh1_pg.14_#_45	scaffold_14	207206	209332	2127	prediction	transcript	NA	NA	mRNA_9099
jgi|Aurli1|46169|fgenesh1_kg.14_#_33_#_isotig00455	scaffold_14	215843	217656	1814	prediction	transcript	NA	NA	mRNA_9100
jgi|Aurli1|36571|fgenesh1_pg.14_#_47	scaffold_14	225375	225902	528	prediction	transcript	NA	NA	mRNA_9101
jgi|Aurli1|46170|fgenesh1_kg.14_#_34_#_isotig00478	scaffold_14	244247	246254	2008	prediction	transcript	NA	NA	mRNA_9102
jgi|Aurli1|8338|gm1.8338_g	scaffold_14	247666	248853	1188	prediction	transcript	NA	NA	mRNA_9103
jgi|Aurli1|140453|estExt_fgenesh1_kg.C_140035	scaffold_14	253668	255742	2075	prediction	transcript	NA	NA	mRNA_9104
jgi|Aurli1|8340|gm1.8340_g	scaffold_14	255839	257473	1635	prediction	transcript	NA	NA	mRNA_9105
jgi|Aurli1|36577|fgenesh1_pg.14_#_53	scaffold_14	258450	260894	2445	prediction	transcript	NA	NA	mRNA_9106
jgi|Aurli1|36578|fgenesh1_pg.14_#_54	scaffold_14	261096	268478	7383	prediction	transcript	NA	NA	mRNA_9107
jgi|Aurli1|79844|e_gw1.14.411.1	scaffold_14	274381	274659	279	prediction	transcript	NA	NA	mRNA_9108
jgi|Aurli1|132773|estExt_fgenesh1_pg.C_140056	scaffold_14	278504	279928	1425	prediction	transcript	NA	NA	mRNA_9109
jgi|Aurli1|36581|fgenesh1_pg.14_#_57	scaffold_14	280255	294678	14424	prediction	transcript	NA	NA	mRNA_9110
jgi|Aurli1|140454|estExt_fgenesh1_kg.C_140036	scaffold_14	296997	298304	1308	prediction	transcript	NA	NA	mRNA_9111
jgi|Aurli1|80119|e_gw1.14.160.1	scaffold_14	298874	299419	546	prediction	transcript	NA	NA	mRNA_9112
jgi|Aurli1|8348|gm1.8348_g	scaffold_14	307722	309341	1620	prediction	transcript	NA	NA	mRNA_9113
jgi|Aurli1|8349|gm1.8349_g	scaffold_14	309558	311192	1635	prediction	transcript	NA	NA	mRNA_9114
jgi|Aurli1|36586|fgenesh1_pg.14_#_62	scaffold_14	313845	316187	2343	prediction	transcript	NA	NA	mRNA_9115
jgi|Aurli1|118038|fgenesh1_pm.14_#_46	scaffold_14	321668	323591	1924	prediction	transcript	NA	NA	mRNA_9116
jgi|Aurli1|140457|estExt_fgenesh1_kg.C_140039	scaffold_14	326452	327288	837	prediction	transcript	NA	NA	mRNA_9117
jgi|Aurli1|8353|gm1.8353_g	scaffold_14	327803	330727	2925	prediction	transcript	NA	NA	mRNA_9118
jgi|Aurli1|132781|estExt_fgenesh1_pg.C_140066	scaffold_14	331105	332391	1287	prediction	transcript	NA	NA	mRNA_9119
jgi|Aurli1|36591|fgenesh1_pg.14_#_67	scaffold_14	334703	335170	468	prediction	transcript	NA	NA	mRNA_9120
jgi|Aurli1|8356|gm1.8356_g	scaffold_14	337476	340280	2805	prediction	transcript	NA	NA	mRNA_9121
jgi|Aurli1|36593|fgenesh1_pg.14_#_69	scaffold_14	340667	347086	6420	prediction	transcript	NA	NA	mRNA_9122
jgi|Aurli1|46177|fgenesh1_kg.14_#_41_#_isotig05280	scaffold_14	351368	352999	1632	prediction	transcript	NA	NA	mRNA_9123
jgi|Aurli1|8359|gm1.8359_g	scaffold_14	353424	354998	1575	prediction	transcript	NA	NA	mRNA_9124
jgi|Aurli1|140459|estExt_fgenesh1_kg.C_140042	scaffold_14	356160	357299	1140	prediction	transcript	NA	NA	mRNA_9125
jgi|Aurli1|140460|estExt_fgenesh1_kg.C_140043	scaffold_14	358181	359432	1252	prediction	transcript	NA	NA	mRNA_9126
jgi|Aurli1|140461|estExt_fgenesh1_kg.C_140044	scaffold_14	359518	361065	1548	prediction	transcript	NA	NA	mRNA_9127
jgi|Aurli1|8363|gm1.8363_g	scaffold_14	362519	362920	402	prediction	transcript	NA	NA	mRNA_9128
jgi|Aurli1|148720|estExt_Genemark1.C_140077	scaffold_14	364695	365986	1292	prediction	transcript	NA	NA	mRNA_9129
jgi|Aurli1|8365|gm1.8365_g	scaffold_14	366371	367396	1026	prediction	transcript	NA	NA	mRNA_9130
jgi|Aurli1|36602|fgenesh1_pg.14_#_78	scaffold_14	368623	370311	1689	prediction	transcript	NA	NA	mRNA_9131
jgi|Aurli1|8367|gm1.8367_g	scaffold_14	371894	373954	2061	prediction	transcript	NA	NA	mRNA_9132
jgi|Aurli1|140462|estExt_fgenesh1_kg.C_140046	scaffold_14	377825	378344	520	prediction	transcript	NA	NA	mRNA_9133
jgi|Aurli1|140464|estExt_fgenesh1_kg.C_140048	scaffold_14	378354	380177	1824	prediction	transcript	NA	NA	mRNA_9134
jgi|Aurli1|8369|gm1.8369_g	scaffold_14	382659	382979	321	prediction	transcript	NA	NA	mRNA_9135
jgi|Aurli1|140466|estExt_fgenesh1_kg.C_140050	scaffold_14	383724	385871	2148	prediction	transcript	NA	NA	mRNA_9136
jgi|Aurli1|46187|fgenesh1_kg.14_#_51_#_isotig11750	scaffold_14	386339	386863	525	prediction	transcript	NA	NA	mRNA_9137
jgi|Aurli1|36607|fgenesh1_pg.14_#_83	scaffold_14	391897	393198	1302	prediction	transcript	NA	NA	mRNA_9138
jgi|Aurli1|140468|estExt_fgenesh1_kg.C_140052	scaffold_14	393368	396651	3284	prediction	transcript	NA	NA	mRNA_9139
jgi|Aurli1|79913|e_gw1.14.269.1	scaffold_14	399002	399271	270	prediction	transcript	NA	NA	mRNA_9140
jgi|Aurli1|118040|fgenesh1_pm.14_#_48	scaffold_14	400762	402906	2145	prediction	transcript	NA	NA	mRNA_9141
jgi|Aurli1|8375|gm1.8375_g	scaffold_14	404970	405812	843	prediction	transcript	NA	NA	mRNA_9142
jgi|Aurli1|148727|estExt_Genemark1.C_140089	scaffold_14	406694	408642	1949	prediction	transcript	NA	NA	mRNA_9143
jgi|Aurli1|36611|fgenesh1_pg.14_#_87	scaffold_14	414289	416565	2277	prediction	transcript	NA	NA	mRNA_9144
jgi|Aurli1|36613|fgenesh1_pg.14_#_89	scaffold_14	421691	422251	561	prediction	transcript	NA	NA	mRNA_9145
jgi|Aurli1|132798|estExt_fgenesh1_pg.C_140089	scaffold_14	426526	427356	831	prediction	transcript	NA	NA	mRNA_9146
jgi|Aurli1|8379|gm1.8379_g	scaffold_14	433727	434416	690	prediction	transcript	NA	NA	mRNA_9147
jgi|Aurli1|8380|gm1.8380_g	scaffold_14	434614	437067	2454	prediction	transcript	NA	NA	mRNA_9148
jgi|Aurli1|8381|gm1.8381_g	scaffold_14	438039	440068	2030	prediction	transcript	NA	NA	mRNA_9149
jgi|Aurli1|46192|fgenesh1_kg.14_#_56_#_isotig11362	scaffold_14	447536	448114	579	prediction	transcript	NA	NA	mRNA_9150
jgi|Aurli1|140472|estExt_fgenesh1_kg.C_140057	scaffold_14	448185	448881	697	prediction	transcript	NA	NA	mRNA_9151
jgi|Aurli1|140473|estExt_fgenesh1_kg.C_140058	scaffold_14	449750	451912	2163	prediction	transcript	NA	NA	mRNA_9152
jgi|Aurli1|80120|e_gw1.14.308.1	scaffold_14	460016	460981	966	prediction	transcript	NA	NA	mRNA_9153
jgi|Aurli1|46196|fgenesh1_kg.14_#_60_#_isotig06224	scaffold_14	462122	463511	1390	prediction	transcript	NA	NA	mRNA_9154
jgi|Aurli1|132804|estExt_fgenesh1_pg.C_140097	scaffold_14	464026	465641	1616	prediction	transcript	NA	NA	mRNA_9155
jgi|Aurli1|8387|gm1.8387_g	scaffold_14	466217	468449	2233	prediction	transcript	NA	NA	mRNA_9156
jgi|Aurli1|46198|fgenesh1_kg.14_#_62_#_isotig00633	scaffold_14	469844	472127	2284	prediction	transcript	NA	NA	mRNA_9157
jgi|Aurli1|140476|estExt_fgenesh1_kg.C_140063	scaffold_14	475348	477405	2058	prediction	transcript	NA	NA	mRNA_9158
jgi|Aurli1|64450|gw1.14.442.1	scaffold_14	478748	479062	315	prediction	transcript	NA	NA	mRNA_9159
jgi|Aurli1|46200|fgenesh1_kg.14_#_64_#_isotig08824	scaffold_14	479495	480391	897	prediction	transcript	NA	NA	mRNA_9160
jgi|Aurli1|46201|fgenesh1_kg.14_#_65_#_isotig06165	scaffold_14	483664	485064	1401	prediction	transcript	NA	NA	mRNA_9161
jgi|Aurli1|36629|fgenesh1_pg.14_#_105	scaffold_14	486166	487200	1035	prediction	transcript	NA	NA	mRNA_9162
jgi|Aurli1|36630|fgenesh1_pg.14_#_106	scaffold_14	489486	491063	1578	prediction	transcript	NA	NA	mRNA_9163
jgi|Aurli1|118051|fgenesh1_pm.14_#_59	scaffold_14	491553	492385	833	prediction	transcript	NA	NA	mRNA_9164
jgi|Aurli1|140481|estExt_fgenesh1_kg.C_140068	scaffold_14	498071	499768	1698	prediction	transcript	NA	NA	mRNA_9165
jgi|Aurli1|118054|fgenesh1_pm.14_#_62	scaffold_14	503370	503669	300	prediction	transcript	NA	NA	mRNA_9166
jgi|Aurli1|118055|fgenesh1_pm.14_#_63	scaffold_14	507012	507374	363	prediction	transcript	NA	NA	mRNA_9167
jgi|Aurli1|8399|gm1.8399_g	scaffold_14	508906	509856	951	prediction	transcript	NA	NA	mRNA_9168
jgi|Aurli1|36636|fgenesh1_pg.14_#_112	scaffold_14	510225	512075	1851	prediction	transcript	NA	NA	mRNA_9169
jgi|Aurli1|140485|estExt_fgenesh1_kg.C_140072	scaffold_14	514704	515241	538	prediction	transcript	NA	NA	mRNA_9170
jgi|Aurli1|8402|gm1.8402_g	scaffold_14	515803	518654	2852	prediction	transcript	NA	NA	mRNA_9171
jgi|Aurli1|36639|fgenesh1_pg.14_#_115	scaffold_14	519903	521318	1416	prediction	transcript	NA	NA	mRNA_9172
jgi|Aurli1|67529|gw1.14.530.1	scaffold_14	522363	522587	225	prediction	transcript	NA	NA	mRNA_9173
jgi|Aurli1|148748|estExt_Genemark1.C_140118	scaffold_14	531473	533455	1983	prediction	transcript	NA	NA	mRNA_9174
jgi|Aurli1|79754|e_gw1.14.501.1	scaffold_14	534038	534901	864	prediction	transcript	NA	NA	mRNA_9175
jgi|Aurli1|80128|e_gw1.14.424.1	scaffold_14	535466	536263	798	prediction	transcript	NA	NA	mRNA_9176
jgi|Aurli1|49204|gw1.14.4.1	scaffold_14	540116	540784	669	prediction	transcript	NA	NA	mRNA_9177
jgi|Aurli1|62248|gw1.14.378.1	scaffold_14	544880	545383	504	prediction	transcript	NA	NA	mRNA_9178
jgi|Aurli1|148749|estExt_Genemark1.C_140122	scaffold_14	545970	547058	1089	prediction	transcript	NA	NA	mRNA_9179
jgi|Aurli1|80042|e_gw1.14.259.1	scaffold_14	549654	552251	2598	prediction	transcript	NA	NA	mRNA_9180
jgi|Aurli1|55325|gw1.14.188.1	scaffold_14	554238	554387	150	prediction	transcript	NA	NA	mRNA_9181
jgi|Aurli1|79735|e_gw1.14.27.1	scaffold_14	555355	556005	651	prediction	transcript	NA	NA	mRNA_9182
jgi|Aurli1|8411|gm1.8411_g	scaffold_14	557363	557713	351	prediction	transcript	NA	NA	mRNA_9183
jgi|Aurli1|95280|estExt_Genewise1.C_14_t10168	scaffold_14	559536	560636	1101	prediction	transcript	NA	NA	mRNA_9184
jgi|Aurli1|140487|estExt_fgenesh1_kg.C_140074	scaffold_14	561138	562523	1386	prediction	transcript	NA	NA	mRNA_9185
jgi|Aurli1|132822|estExt_fgenesh1_pg.C_140124	scaffold_14	562919	565120	2202	prediction	transcript	NA	NA	mRNA_9186
jgi|Aurli1|46211|fgenesh1_kg.14_#_75_#_isotig03253	scaffold_14	565242	567701	2460	prediction	transcript	NA	NA	mRNA_9187
jgi|Aurli1|36652|fgenesh1_pg.14_#_128	scaffold_14	570770	573016	2247	prediction	transcript	NA	NA	mRNA_9188
jgi|Aurli1|65141|gw1.14.468.1	scaffold_14	605833	606039	207	prediction	transcript	NA	NA	mRNA_9189
jgi|Aurli1|36654|fgenesh1_pg.14_#_130	scaffold_14	610107	611957	1851	prediction	transcript	NA	NA	mRNA_9190
jgi|Aurli1|80156|e_gw1.14.193.1	scaffold_14	617786	620509	2724	prediction	transcript	NA	NA	mRNA_9191
jgi|Aurli1|62735|gw1.14.391.1	scaffold_14	621525	623189	1665	prediction	transcript	NA	NA	mRNA_9192
jgi|Aurli1|79793|e_gw1.14.481.1	scaffold_14	623565	625331	1767	prediction	transcript	NA	NA	mRNA_9193
jgi|Aurli1|140489|estExt_fgenesh1_kg.C_140076	scaffold_14	632849	636648	3800	prediction	transcript	NA	NA	mRNA_9194
jgi|Aurli1|8421|gm1.8421_g	scaffold_14	637176	641539	4364	prediction	transcript	NA	NA	mRNA_9195
jgi|Aurli1|64660|gw1.14.452.1	scaffold_14	643287	643445	159	prediction	transcript	NA	NA	mRNA_9196
jgi|Aurli1|46214|fgenesh1_kg.14_#_78_#_isotig06695	scaffold_14	644034	645322	1289	prediction	transcript	NA	NA	mRNA_9197
jgi|Aurli1|79705|e_gw1.14.230.1	scaffold_14	646785	647682	898	prediction	transcript	NA	NA	mRNA_9198
jgi|Aurli1|64744|gw1.14.454.1	scaffold_14	648607	649530	924	prediction	transcript	NA	NA	mRNA_9199
jgi|Aurli1|46216|fgenesh1_kg.14_#_80_#_isotig06981	scaffold_14	657238	658462	1225	prediction	transcript	NA	NA	mRNA_9200
jgi|Aurli1|108739|estExt_Genewise1Plus.C_14_t10191	scaffold_14	659817	673868	14052	prediction	transcript	NA	NA	mRNA_9201
jgi|Aurli1|140494|estExt_fgenesh1_kg.C_140081	scaffold_14	674930	676445	1516	prediction	transcript	NA	NA	mRNA_9202
jgi|Aurli1|36667|fgenesh1_pg.14_#_143	scaffold_14	678134	679345	1212	prediction	transcript	NA	NA	mRNA_9203
jgi|Aurli1|36668|fgenesh1_pg.14_#_144	scaffold_14	679966	684486	4521	prediction	transcript	NA	NA	mRNA_9204
jgi|Aurli1|46218|fgenesh1_kg.14_#_82_#_isotig04066	scaffold_14	684739	686804	2066	prediction	transcript	NA	NA	mRNA_9205
jgi|Aurli1|79959|e_gw1.14.502.1	scaffold_14	689351	690385	1035	prediction	transcript	NA	NA	mRNA_9206
jgi|Aurli1|79748|e_gw1.14.381.1	scaffold_14	691920	692444	525	prediction	transcript	NA	NA	mRNA_9207
jgi|Aurli1|63675|gw1.14.416.1	scaffold_14	693303	693506	204	prediction	transcript	NA	NA	mRNA_9208
jgi|Aurli1|61165|gw1.14.343.1	scaffold_14	693576	693818	243	prediction	transcript	NA	NA	mRNA_9209
jgi|Aurli1|148767|estExt_Genemark1.C_140148	scaffold_14	694962	697193	2232	prediction	transcript	NA	NA	mRNA_9210
jgi|Aurli1|140496|estExt_fgenesh1_kg.C_140083	scaffold_14	697334	697827	494	prediction	transcript	NA	NA	mRNA_9211
jgi|Aurli1|8436|gm1.8436_g	scaffold_14	699658	700239	582	prediction	transcript	NA	NA	mRNA_9212
jgi|Aurli1|8437|gm1.8437_g	scaffold_14	703569	703900	332	prediction	transcript	NA	NA	mRNA_9213
jgi|Aurli1|49145|gw1.14.2.1	scaffold_14	708706	709494	789	prediction	transcript	NA	NA	mRNA_9214
jgi|Aurli1|140497|estExt_fgenesh1_kg.C_140084	scaffold_14	715221	718000	2780	prediction	transcript	NA	NA	mRNA_9215
jgi|Aurli1|46221|fgenesh1_kg.14_#_85_#_isotig07235	scaffold_14	718334	719508	1175	prediction	transcript	NA	NA	mRNA_9216
jgi|Aurli1|8441|gm1.8441_g	scaffold_14	720554	721918	1365	prediction	transcript	NA	NA	mRNA_9217
jgi|Aurli1|36677|fgenesh1_pg.14_#_153	scaffold_14	723969	724841	873	prediction	transcript	NA	NA	mRNA_9218
jgi|Aurli1|36678|fgenesh1_pg.14_#_154	scaffold_14	726068	726750	683	prediction	transcript	NA	NA	mRNA_9219
jgi|Aurli1|46223|fgenesh1_kg.14_#_87_#_isotig04130	scaffold_14	728797	730837	2041	prediction	transcript	NA	NA	mRNA_9220
jgi|Aurli1|79911|e_gw1.14.406.1	scaffold_14	735290	735538	249	prediction	transcript	NA	NA	mRNA_9221
jgi|Aurli1|8445|gm1.8445_g	scaffold_14	740500	755320	14821	prediction	transcript	NA	NA	mRNA_9222
jgi|Aurli1|61989|gw1.14.366.1	scaffold_14	772158	772481	324	prediction	transcript	NA	NA	mRNA_9223
jgi|Aurli1|8447|gm1.8447_g	scaffold_14	774560	777076	2517	prediction	transcript	NA	NA	mRNA_9224
jgi|Aurli1|36682|fgenesh1_pg.14_#_158	scaffold_14	777367	778526	1160	prediction	transcript	NA	NA	mRNA_9225
jgi|Aurli1|80072|e_gw1.14.206.1	scaffold_14	786958	788184	1227	prediction	transcript	NA	NA	mRNA_9226
jgi|Aurli1|8451|gm1.8451_g	scaffold_14	790347	791162	816	prediction	transcript	NA	NA	mRNA_9227
jgi|Aurli1|8452|gm1.8452_g	scaffold_14	794035	795753	1719	prediction	transcript	NA	NA	mRNA_9228
jgi|Aurli1|80026|e_gw1.14.180.1	scaffold_14	798374	799314	941	prediction	transcript	NA	NA	mRNA_9229
jgi|Aurli1|46224|fgenesh1_kg.14_#_88_#_isotig01968	scaffold_14	803471	807847	4377	prediction	transcript	NA	NA	mRNA_9230
jgi|Aurli1|80080|e_gw1.14.239.1	scaffold_14	807921	812762	4842	prediction	transcript	NA	NA	mRNA_9231
jgi|Aurli1|140503|estExt_fgenesh1_kg.C_140090	scaffold_14	814402	815964	1563	prediction	transcript	NA	NA	mRNA_9232
jgi|Aurli1|79877|e_gw1.14.473.1	scaffold_14	818408	819328	921	prediction	transcript	NA	NA	mRNA_9233
jgi|Aurli1|118078|fgenesh1_pm.14_#_86	scaffold_14	821510	821824	315	prediction	transcript	NA	NA	mRNA_9234
jgi|Aurli1|8457|gm1.8457_g	scaffold_14	824363	826048	1686	prediction	transcript	NA	NA	mRNA_9235
jgi|Aurli1|8458|gm1.8458_g	scaffold_14	826426	827097	672	prediction	transcript	NA	NA	mRNA_9236
jgi|Aurli1|148781|estExt_Genemark1.C_140172	scaffold_14	829038	830556	1519	prediction	transcript	NA	NA	mRNA_9237
jgi|Aurli1|51115|gw1.14.64.1	scaffold_14	830882	831520	639	prediction	transcript	NA	NA	mRNA_9238
jgi|Aurli1|36694|fgenesh1_pg.14_#_170	scaffold_14	833042	834838	1797	prediction	transcript	NA	NA	mRNA_9239
jgi|Aurli1|140508|estExt_fgenesh1_kg.C_140095	scaffold_14	836736	838842	2107	prediction	transcript	NA	NA	mRNA_9240
jgi|Aurli1|46232|fgenesh1_kg.14_#_96_#_isotig13263	scaffold_14	838875	839270	396	prediction	transcript	NA	NA	mRNA_9241
jgi|Aurli1|36696|fgenesh1_pg.14_#_172	scaffold_14	843010	843327	318	prediction	transcript	NA	NA	mRNA_9242
jgi|Aurli1|132853|estExt_fgenesh1_pg.C_140171	scaffold_14	849462	850672	1211	prediction	transcript	NA	NA	mRNA_9243
jgi|Aurli1|140510|estExt_fgenesh1_kg.C_140097	scaffold_14	851192	851944	753	prediction	transcript	NA	NA	mRNA_9244
jgi|Aurli1|140511|estExt_fgenesh1_kg.C_140098	scaffold_14	853566	854885	1320	prediction	transcript	NA	NA	mRNA_9245
jgi|Aurli1|46235|fgenesh1_kg.14_#_99_#_isotig03731	scaffold_14	855197	857410	2214	prediction	transcript	NA	NA	mRNA_9246
jgi|Aurli1|36701|fgenesh1_pg.14_#_177	scaffold_14	862972	864591	1620	prediction	transcript	NA	NA	mRNA_9247
jgi|Aurli1|36702|fgenesh1_pg.14_#_178	scaffold_14	865042	869625	4584	prediction	transcript	NA	NA	mRNA_9248
jgi|Aurli1|118086|fgenesh1_pm.14_#_94	scaffold_14	872674	873246	573	prediction	transcript	NA	NA	mRNA_9249
jgi|Aurli1|80101|e_gw1.14.80.1	scaffold_14	873639	874256	618	prediction	transcript	NA	NA	mRNA_9250
jgi|Aurli1|140514|estExt_fgenesh1_kg.C_140101	scaffold_14	874610	878166	3557	prediction	transcript	NA	NA	mRNA_9251
jgi|Aurli1|36706|fgenesh1_pg.14_#_182	scaffold_14	881561	882643	1083	prediction	transcript	NA	NA	mRNA_9252
jgi|Aurli1|79860|e_gw1.14.34.1	scaffold_14	885297	886436	1140	prediction	transcript	NA	NA	mRNA_9253
jgi|Aurli1|49926|gw1.14.30.1	scaffold_14	887304	888881	1578	prediction	transcript	NA	NA	mRNA_9254
jgi|Aurli1|79702|e_gw1.14.243.1	scaffold_14	890814	891215	402	prediction	transcript	NA	NA	mRNA_9255
jgi|Aurli1|58446|gw1.14.272.1	scaffold_14	892364	892906	543	prediction	transcript	NA	NA	mRNA_9256
jgi|Aurli1|36710|fgenesh1_pg.14_#_186	scaffold_14	895425	896510	1086	prediction	transcript	NA	NA	mRNA_9257
jgi|Aurli1|8477|gm1.8477_g	scaffold_14	896710	904239	7530	prediction	transcript	NA	NA	mRNA_9258
jgi|Aurli1|8478|gm1.8478_g	scaffold_14	907357	912456	5100	prediction	transcript	NA	NA	mRNA_9259
jgi|Aurli1|140516|estExt_fgenesh1_kg.C_140103	scaffold_14	912906	914705	1800	prediction	transcript	NA	NA	mRNA_9260
jgi|Aurli1|8480|gm1.8480_g	scaffold_14	915801	916541	741	prediction	transcript	NA	NA	mRNA_9261
jgi|Aurli1|79691|e_gw1.14.89.1	scaffold_14	917764	926754	8991	prediction	transcript	NA	NA	mRNA_9262
jgi|Aurli1|79774|e_gw1.14.422.1	scaffold_14	928354	928902	549	prediction	transcript	NA	NA	mRNA_9263
jgi|Aurli1|140517|estExt_fgenesh1_kg.C_140104	scaffold_14	929494	930296	803	prediction	transcript	NA	NA	mRNA_9264
jgi|Aurli1|140518|estExt_fgenesh1_kg.C_140105	scaffold_14	931497	933682	2186	prediction	transcript	NA	NA	mRNA_9265
jgi|Aurli1|46242|fgenesh1_kg.14_#_106_#_isotig00625	scaffold_14	934016	935811	1796	prediction	transcript	NA	NA	mRNA_9266
jgi|Aurli1|36719|fgenesh1_pg.14_#_195	scaffold_14	937419	938371	953	prediction	transcript	NA	NA	mRNA_9267
jgi|Aurli1|140519|estExt_fgenesh1_kg.C_140107	scaffold_14	939435	941095	1661	prediction	transcript	NA	NA	mRNA_9268
jgi|Aurli1|140520|estExt_fgenesh1_kg.C_140108	scaffold_14	941229	942939	1711	prediction	transcript	NA	NA	mRNA_9269
jgi|Aurli1|118098|fgenesh1_pm.14_#_106	scaffold_14	946269	948682	2414	prediction	transcript	NA	NA	mRNA_9270
jgi|Aurli1|46245|fgenesh1_kg.14_#_109_#_isotig07460	scaffold_14	948924	950057	1134	prediction	transcript	NA	NA	mRNA_9271
jgi|Aurli1|46246|fgenesh1_kg.14_#_110_#_isotig05329	scaffold_14	963015	964619	1605	prediction	transcript	NA	NA	mRNA_9272
jgi|Aurli1|79885|e_gw1.14.271.1	scaffold_14	967920	999880	31961	prediction	transcript	NA	NA	mRNA_9273
jgi|Aurli1|118099|fgenesh1_pm.14_#_107	scaffold_14	1020776	1021057	282	prediction	transcript	NA	NA	mRNA_9274
jgi|Aurli1|140526|estExt_fgenesh1_kg.C_140114	scaffold_14	1034067	1036052	1986	prediction	transcript	NA	NA	mRNA_9275
jgi|Aurli1|80125|e_gw1.14.66.1	scaffold_14	1037678	1038586	909	prediction	transcript	NA	NA	mRNA_9276
jgi|Aurli1|8498|gm1.8498_g	scaffold_14	1041073	1044054	2982	prediction	transcript	NA	NA	mRNA_9277
jgi|Aurli1|60822|gw1.14.325.1	scaffold_14	1044471	1044644	174	prediction	transcript	NA	NA	mRNA_9278
jgi|Aurli1|46252|fgenesh1_kg.14_#_116_#_isotig01164	scaffold_14	1047746	1050420	2675	prediction	transcript	NA	NA	mRNA_9279
jgi|Aurli1|8500|gm1.8500_g	scaffold_14	1051597	1057851	6255	prediction	transcript	NA	NA	mRNA_9280
jgi|Aurli1|140529|estExt_fgenesh1_kg.C_140117	scaffold_14	1059097	1059558	462	prediction	transcript	NA	NA	mRNA_9281
jgi|Aurli1|140530|estExt_fgenesh1_kg.C_140118	scaffold_14	1060239	1061157	919	prediction	transcript	NA	NA	mRNA_9282
jgi|Aurli1|55280|gw1.14.187.1	scaffold_14	1061449	1061715	267	prediction	transcript	NA	NA	mRNA_9283
jgi|Aurli1|8503|gm1.8503_g	scaffold_14	1064248	1069370	5123	prediction	transcript	NA	NA	mRNA_9284
jgi|Aurli1|36739|fgenesh1_pg.14_#_215	scaffold_14	1070041	1071272	1232	prediction	transcript	NA	NA	mRNA_9285
jgi|Aurli1|8505|gm1.8505_g	scaffold_14	1071925	1073139	1215	prediction	transcript	NA	NA	mRNA_9286
jgi|Aurli1|124899|estExt_fgenesh1_pm.C_140111	scaffold_14	1073765	1075003	1239	prediction	transcript	NA	NA	mRNA_9287
jgi|Aurli1|140531|estExt_fgenesh1_kg.C_140119	scaffold_14	1078840	1081273	2434	prediction	transcript	NA	NA	mRNA_9288
jgi|Aurli1|36743|fgenesh1_pg.14_#_219	scaffold_14	1083990	1084549	560	prediction	transcript	NA	NA	mRNA_9289
jgi|Aurli1|36744|fgenesh1_pg.14_#_220	scaffold_14	1097353	1098732	1380	prediction	transcript	NA	NA	mRNA_9290
jgi|Aurli1|79999|e_gw1.14.177.1	scaffold_14	1101145	1101342	198	prediction	transcript	NA	NA	mRNA_9291
jgi|Aurli1|79941|e_gw1.14.221.1	scaffold_14	1103520	1104401	882	prediction	transcript	NA	NA	mRNA_9292
jgi|Aurli1|8512|gm1.8512_g	scaffold_14	1105416	1106948	1533	prediction	transcript	NA	NA	mRNA_9293
jgi|Aurli1|95387|estExt_Genewise1.C_14_t10326	scaffold_14	1108322	1108900	579	prediction	transcript	NA	NA	mRNA_9294
jgi|Aurli1|79895|e_gw1.14.73.1	scaffold_14	1112109	1112411	303	prediction	transcript	NA	NA	mRNA_9295
jgi|Aurli1|36750|fgenesh1_pg.14_#_226	scaffold_14	1116268	1118127	1860	prediction	transcript	NA	NA	mRNA_9296
jgi|Aurli1|8516|gm1.8516_g	scaffold_14	1124122	1124624	503	prediction	transcript	NA	NA	mRNA_9297
jgi|Aurli1|79765|e_gw1.14.498.1	scaffold_14	1126902	1130210	3309	prediction	transcript	NA	NA	mRNA_9298
jgi|Aurli1|80135|e_gw1.14.131.1	scaffold_14	1139699	1141141	1443	prediction	transcript	NA	NA	mRNA_9299
jgi|Aurli1|118107|fgenesh1_pm.14_#_115	scaffold_14	1145191	1147572	2382	prediction	transcript	NA	NA	mRNA_9300
jgi|Aurli1|8520|gm1.8520_g	scaffold_14	1147616	1148511	896	prediction	transcript	NA	NA	mRNA_9301
jgi|Aurli1|36754|fgenesh1_pg.14_#_230	scaffold_14	1149508	1153560	4053	prediction	transcript	NA	NA	mRNA_9302
jgi|Aurli1|36755|fgenesh1_pg.14_#_231	scaffold_14	1153764	1157003	3240	prediction	transcript	NA	NA	mRNA_9303
jgi|Aurli1|118108|fgenesh1_pm.14_#_116	scaffold_14	1161860	1163931	2072	prediction	transcript	NA	NA	mRNA_9304
jgi|Aurli1|36758|fgenesh1_pg.14_#_234	scaffold_14	1164713	1165750	1038	prediction	transcript	NA	NA	mRNA_9305
jgi|Aurli1|36759|fgenesh1_pg.14_#_235	scaffold_14	1169332	1169952	621	prediction	transcript	NA	NA	mRNA_9306
jgi|Aurli1|46261|fgenesh1_kg.14_#_125_#_isotig09601	scaffold_14	1170507	1171279	773	prediction	transcript	NA	NA	mRNA_9307
jgi|Aurli1|8528|gm1.8528_g	scaffold_14	1175045	1183073	8029	prediction	transcript	NA	NA	mRNA_9308
jgi|Aurli1|80070|e_gw1.14.513.1	scaffold_14	1190631	1191542	912	prediction	transcript	NA	NA	mRNA_9309
